Student ID,Profile,HexString,Ethernet MAC,AP Name
6131401009,MFUconnect,f01d.2db6.3d68,,
45340018,MFUconnect,f01d.2db6.71c4,,
58341009,MFUconnect,f01d.2db6.473c,,
6731701036,MFUconnect_Wi-Fi6,f01d.2db6.3344,,
6731006025,MFUconnect,f01d.2db6.a6b8,,
6731601457,MFUconnect,f01d.2db6.6e38,,
6731201147,MFUconnect,f01d.2db6.35b8,,
6731209026,MFUconnect,f01d.2db6.5138,,
6731901086,MFUconnect,f01d.2db6.3d60,,
59210138@mfu.ac.th,eduroam,f01d.2db6.379c,,
6732401058,MFUconnect,f01d.2db6.3518,,
6731006064,MFUconnect_Wi-Fi6,f01d.2db6.a830,,
65340222,MFUconnect,f01d.2db6.78c0,,
6731502003,MFUconnect,f01d.2db6.98c8,,
6431901145,MFUconnect,f01d.2db6.2f64,,
6731701016,MFUconnect,f01d.2db6.9900,,
57341041,MFUconnect,f01d.2db6.9a7c,,
6631301039,MFUconnect,f01d.2db6.9dd8,,
6731601277,MFUconnect,f01d.2db6.7190,,
48340035,MFUconnect,f01d.2db6.89c4,,
6731804028,MFUconnect_Wi-Fi6,f01d.2db6.c190,,
6531207037,MFUconnect,f01d.2db6.5174,,
6731306059,MFUconnect,f01d.2db6.340c,,
6732502033,MFUconnect,f01d.2db6.a594,,
6731601442,MFUconnect,f01d.2db6.5620,,
46215044,MFUconnect,f01d.2db6.4e50,,
49213047@mfu.ac.th,eduroam,f01d.2db6.46dc,,
6731006087,MFUconnect,f01d.2db6.a214,,
6451401005,MFUconnect,f01d.2db6.6e2c,,
6631006141,MFUconnect,f01d.2db6.3f08,,
6431501089,MFUconnect_Wi-Fi6,f01d.2db6.3ce4,,
62223163,MFUconnect,f01d.2db6.4718,,
6631501132,MFUconnect,f01d.2db6.a69c,,
6731703014,MFUconnect,f01d.2db6.9878,,
6731601278,MFUconnect_Wi-Fi6,f01d.2db6.80b0,,
6731601328,MFUconnect,f01d.2db6.564c,,
6431205080,MFUconnect_Wi-Fi6,f01d.2db6.4d18,,
6331601333,MFUconnect,f01d.2db6.84f4,,
6732401057,MFUconnect,f01d.2db6.40d4,,
46210077,MFUconnect,f01d.2db6.4864,,
6731201132,MFUconnect,f01d.2db6.2ce0,,
6731503124,MFUconnect,f01d.2db6.a3d0,,
56340165,MFUconnect,f01d.2db6.71c4,,
57340119,MFUconnect,f01d.2db6.2a14,,
6531203136,MFUconnect,f01d.2db6.4070,,
6731601292,MFUconnect,f01d.2db6.3de8,,
6731102017,MFUconnect,f01d.2db6.6db4,,
56217197,MFUconnect,f01d.2db6.321c,,
6731203186,MFUconnect,f01d.2db6.7e54,,
6731601335,MFUconnect,f01d.2db6.8e34,,
6531401024,MFUconnect_Wi-Fi6,f01d.2db6.50a4,,
6531601335,MFUconnect,f01d.2db6.5de8,,
51341064,MFUconnect,f01d.2db6.29f8,,
6731804092,MFUconnect,f01d.2db6.55fc,,
6731701078,MFUconnect,f01d.2db6.8714,,
6531105501,MFUconnect_Wi-Fi6,f01d.2db6.5688,,
6531601625,MFUconnect,f01d.2db6.8200,,
6732402211,MFUconnect,f01d.2db6.1190,,
63225106,MFUconnect,f01d.2db6.4840,,
6431503055,MFUconnect,f01d.2db6.46dc,,
6731502038,MFUconnect,f01d.2db6.b1a8,,
6731207172,MFUconnect,f01d.2db6.484c,,
58340093,MFUconnect,f01d.2db6.78c0,,
6532403023,MFUconnect,f01d.2db6.54dc,,
6731202042,MFUconnect_Wi-Fi6,f01d.2db6.4e28,,
6632301069,MFUconnect,f01d.2db6.3ee8,,
6732402204,MFUconnect,f01d.2db6.484c,,
6731601166,MFUconnect,f01d.2db6.8714,,
6731006020,MFUconnect,f01d.2db6.4fc4,,
6631210064,MFUconnect,f01d.2db6.560c,,
6631501094,MFUconnect,f01d.2db6.5828,,
51212052,MFUconnect,f01d.2db6.4000,,
6631301008,MFUconnect,f01d.2db6.7300,,
6731901036,MFUconnect,f01d.2db6.84c0,,
6731601143,MFUconnect,f01d.2db6.56f0,,
6731701033,MFUconnect_Wi-Fi6,f01d.2db6.c6f8,,
6631210072,MFUconnect,f01d.2db6.4130,,
46210125,MFUconnect_Wi-Fi6,f01d.2db6.2490,,
6731601320,MFUconnect,f01d.2db6.12a0,,
6731006073,MFUconnect,f01d.2db6.a450,,
6731703057,MFUconnect_Wi-Fi6,f01d.2db6.332c,,
6631301028,MFUconnect,f01d.2db6.42ec,,
6731701065,MFUconnect,f01d.2db6.6ab8,,
6731601270,MFUconnect,f01d.2db6.9304,,
6631112012,MFUconnect,f01d.2db6.745c,,
6731006135,MFUconnect_Wi-Fi6,f01d.2db6.50fc,,
6731806005,MFUconnect,f01d.2db6.632c,,
52362223,MFUconnect,f01d.2db6.4a34,,
6631205162,MFUconnect,f01d.2db6.7dc8,,
6731207201,MFUconnect_Wi-Fi6,f01d.2db6.4c10,,
59361146,MFUconnect,f01d.2db6.416c,,
65224270,MFUconnect_Wi-Fi6,f01d.2db6.46d0,,
6631006142,MFUconnect,f01d.2db6.375c,,
6732403045,MFUconnect,f01d.2db6.9d30,,
6731006242,MFUconnect_Wi-Fi6,f01d.2db6.2678,,
6731205026,MFUconnect,f01d.2db6.51c8,,
6731207034,MFUconnect_Wi-Fi6,f01d.2db6.5fb8,,
6431901103,MFUconnect,f01d.2db6.077c,,
6732404030,MFUconnect,f01d.2db6.afc0,,
6731601187,MFUconnect,f01d.2db6.3614,,
6731601607,MFUconnect,f01d.2db6.8f10,,
6731209050,MFUconnect,f01d.2db6.8248,,
6431901123,MFUconnect,f01d.2db6.077c,,
6731601298,MFUconnect,f01d.2db6.515c,,
6732402190,MFUconnect,f01d.2db6.adc0,,
6732503013,MFUconnect_Wi-Fi6,f01d.2db6.a56c,,
6731203179,MFUconnect,f01d.2db6.82b0,,
6432503044,MFUconnect,f01d.2db6.4cb0,,
66418024,MFUconnect,f01d.2db6.4630,,
6731601484,MFUconnect,f01d.2db6.adc0,,
51361147,MFUconnect,f01d.2db6.4578,,
6732402123,MFUconnect,f01d.2db6.5620,,
6731601445,MFUconnect,f01d.2db6.6e38,,
63225017,MFUconnect,f01d.2db6.11e8,,
6731804093,MFUconnect,f01d.2db6.58c0,,
6431701053,MFUconnect,f01d.2db6.3a64,,
6732404026,MFUconnect,f01d.2db6.9828,,
6731301054,MFUconnect,f01d.2db6.2b6c,,
6731306036,MFUconnect,f01d.2db6.4f98,,
47364004,MFUconnect,f01d.2db6.2490,,
6632404018,MFUconnect,f01d.2db6.add8,,
6732403013,MFUconnect,f01d.2db6.34ec,,
6731401032,MFUconnect,f01d.2db6.58c0,,
6731501040,MFUconnect,f01d.2d6d.cef8,,
6432503101,MFUconnect,f01d.2db6.52c0,,
6731804060,MFUconnect,f01d.2db6.7e54,,
65222168,MFUconnect,f01d.2db6.5b4c,,
67322006,MFUconnect,f01d.2db6.5fec,,
6531202017,MFUconnect,f01d.2db6.5874,,
6732501060,MFUconnect,f01d.2db6.afc0,,
6732401057,MFUconnect,f01d.2db6.40d4,,
6432503075,MFUconnect,f01d.2db6.3aa0,,
6731503127,MFUconnect,f01d.2db6.6ee4,,
6131306033,MFUconnect,f01d.2db6.50c0,,
6731006078,MFUconnect_Wi-Fi6,f01d.2db6.3008,,
65361275,MFUconnect,f01d.2db6.3a54,,
51441051,MFUconnect,f01d.2db6.5990,,
6431501027,MFUconnect,f01d.2db6.3238,,
64341258,MFUconnect_Wi-Fi6,f01d.2db6.473c,,
66261038,MFUconnect_Wi-Fi6,f01d.2db6.5314,,
55361179,MFUconnect,f01d.2db6.6bdc,,
51461015,MFUconnect_Wi-Fi6,f01d.2db6.334c,,
6632402151,MFUconnect,f01d.2db6.3570,,
6731006169,MFUconnect_Wi-Fi6,f01d.2db6.2510,,
6571105505,MFUconnect,f01d.2db6.85d8,,
64225041,MFUconnect,f01d.2db6.788c,,
6551704003,MFUconnect,f01d.2db6.48b0,,
6731205106,MFUconnect_Wi-Fi6,f01d.2db6.2dc4,,
64221127,MFUconnect,f01d.2db6.6988,,
6731306055,MFUconnect,f01d.2db6.afc0,,
61361017,MFUconnect,f01d.2db6.745c,,
6731210032,MFUconnect,f01d.2db6.c718,,
6731209002,MFUconnect,f01d.2db6.5138,,
60219064,MFUconnect,f01d.2db6.3558,,
6732503026,MFUconnect,f01d.2db6.5454,,
6731209018,MFUconnect,f01d.2db6.6dfc,,
6431701168,MFUconnect,f01d.2db6.1190,,
6732301076,MFUconnect,f01d.2db6.5454,,
6731006045,MFUconnect_Wi-Fi6,f01d.2db6.b158,,
6732401007,MFUconnect,f01d.2db6.5638,,
6531703006,MFUconnect,f01d.2db6.4070,,
6732402177,MFUconnect,f01d.2db6.3004,,
6731807047,MFUconnect,f01d.2db6.9378,,
6632501018,MFUconnect,f01d.2db6.2a78,,
6732404058,MFUconnect_Wi-Fi6,f01d.2db6.4c28,,
6532301035,MFUconnect,f01d.2db6.5568,,
6731209072,MFUconnect,f01d.2db6.35b8,,
63360076,MFUconnect,f01d.2db6.43c8,,
6732502006,MFUconnect,f01d.2db6.8058,,
6631105055,MFUconnect_Wi-Fi6,f01d.2db6.5210,,
6732404002,MFUconnect_Wi-Fi6,f01d.2db6.7c44,,
6732402174,MFUconnect_Wi-Fi6,f01d.2d6d.efdc,,
6732403033,MFUconnect,f01d.2db6.5570,,
6632301015,MFUconnect,f01d.2db6.3ee8,,
6731901101,MFUconnect_Wi-Fi6,f01d.2db6.8944,,
6732404023,MFUconnect,f01d.2db6.5570,,
6632301046,MFUconnect,f01d.2db6.3ee8,,
6631306064,MFUconnect,f01d.2d6d.a224,,
6731006092,MFUconnect_Wi-Fi6,f01d.2db6.a608,,
6731203008,MFUconnect,f01d.2db6.7ef4,,
6631501019,MFUconnect,f01d.2d6d.a224,,
6732401049,MFUconnect,f01d.2db6.51c0,,
53341052,MFUconnect,f01d.2db6.17fc,,
6731209008,MFUconnect,f01d.2db6.5138,,
6732401008,MFUconnect_Wi-Fi6,f01d.2db6.8564,,
6631503042,MFUconnect,f01d.2db6.4140,,
6731601543,MFUconnect,f01d.2db6.9934,,
6731703009,MFUconnect,f01d.2db6.9878,,
6731203037,MFUconnect,f01d.2db6.46c0,,
6732503051,MFUconnect,f01d.2db6.ab1c,,
6731201045,MFUconnect,f01d.2db6.a608,,
6732301071,MFUconnect,f01d.2d6d.e0a8,,
6731006250,MFUconnect_Wi-Fi6,f01d.2db6.c068,,
6731006119,MFUconnect,f01d.2db6.4838,,
6732401013,MFUconnect_Wi-Fi6,f01d.2db6.12f4,,
6432401047,MFUconnect,f01d.2db6.2eac,,
6731601171,MFUconnect_Wi-Fi6,f01d.2db6.ab1c,,
6431901035,MFUconnect,f01d.2db6.4028,,
54312165,MFUconnect,f01d.2db6.53dc,,
6731601248,MFUconnect,f01d.2db6.94c8,,
6731306068,MFUconnect,f01d.2db6.970c,,
6631006239,MFUconnect,488b.0af1.05f8,,
66318131,MFUconnect,f01d.2db6.3104,,
6731006076,MFUconnect,f01d.2db6.8808,,
6732301006,MFUconnect,f01d.2db6.3ccc,,
6632401055,MFUconnect,f01d.2db6.6480,,
6431601237,MFUconnect,f01d.2db6.66e4,,
satoru.k,MFUconnect,f01d.2db6.4adc,,
6731601487,MFUconnect_Wi-Fi6,f01d.2db6.3c60,,
6731503021,MFUconnect_Wi-Fi6,f01d.2db6.5814,,
6731701034,MFUconnect_Wi-Fi6,f01d.2db6.9690,,
6731209012,MFUconnect,f01d.2db6.6dfc,,
6431112006,MFUconnect_Wi-Fi6,f01d.2db6.745c,,
6732402013,MFUconnect,f01d.2db6.389c,,
6732404095,MFUconnect_Wi-Fi6,f01d.2db6.9520,,
6731901121,MFUconnect,f01d.2db6.515c,,
6731210102,MFUconnect,f01d.2db6.762c,,
6731006111,MFUconnect,f01d.2db6.9bac,,
6631203163,MFUconnect,f01d.2db6.8010,,
6631401010,MFUconnect,f01d.2db6.538c,,
44361012,MFUconnect,f01d.2db6.4920,,
6731807017,MFUconnect,f01d.2db6.ae88,,
6731501062,MFUconnect_Wi-Fi6,f01d.2db6.41f4,,
6632301049,MFUconnect,f01d.2db6.4d18,,
6431901156,MFUconnect,f01d.2db6.2f64,,
6331806059,MFUconnect,f01d.2db6.4ffc,,
6731102023,MFUconnect_Wi-Fi6,f01d.2db6.4368,,
64219067,MFUconnect,f01d.2db6.3fc0,,
6731006031,MFUconnect_Wi-Fi6,f01d.2db6.4f40,,
6231601103,MFUconnect,f01d.2db6.a624,,
6531102005,MFUconnect,f01d.2db6.86ec,,
6731601341,MFUconnect,f01d.2db6.389c,,
6731006268,MFUconnect,f01d.2db6.2884,,
6731207112,MFUconnect,f01d.2db6.bc74,,
6732301002,MFUconnect,f01d.2db6.9e4c,,
6732403014,MFUconnect_Wi-Fi6,f01d.2db6.87bc,,
6732402030,MFUconnect,f01d.2db6.3a90,,
6731207007,MFUconnect,f01d.2db6.8634,,
6731901014,MFUconnect_Wi-Fi6,f01d.2db6.57c0,,
6731006299,MFUconnect_Wi-Fi6,f01d.2db6.3128,,
6732404065,MFUconnect,f01d.2db6.9118,,
6732301043,MFUconnect,f01d.2db6.46e0,,
6731306087,MFUconnect,f01d.2db6.a3d0,,
6731503012,MFUconnect_Wi-Fi6,f01d.2db6.0f9c,,
6731006004,MFUconnect,f01d.2db6.b158,,
6431901133,MFUconnect_Wi-Fi6,f01d.2db6.077c,,
6731306037,MFUconnect,f01d.2db6.4748,,
6731601424,MFUconnect,f01d.2db6.8f10,,
6531210046,MFUconnect,f01d.2db6.4130,,
6731201162,MFUconnect,f01d.2db6.56b4,,
6432402263,MFUconnect,f01d.2db6.3570,,
6731601429,MFUconnect_Wi-Fi6,f01d.2db6.3fc4,,
59640013,MFUconnect,f01d.2db6.4810,,
6331501086,MFUconnect,f01d.2db6.389c,,
6431701053,MFUconnect,f01d.2db6.6ec8,,
6731601148,MFUconnect,f01d.2db6.4fc4,,
6431701073,MFUconnect,f01d.2db6.48f4,,
6731205104,MFUconnect,f01d.2db6.9520,,
58311008,MFUconnect,f01d.2db6.a604,,
6431401009,MFUconnect,f01d.2db6.2794,,
6632402170,MFUconnect,f01d.2db6.7540,,
6731006129,MFUconnect,f01d.2db6.970c,,
6731901017,MFUconnect_Wi-Fi6,f01d.2db6.3a78,,
6732401048,MFUconnect_Wi-Fi6,f01d.2db6.4b8c,,
6731209104,MFUconnect,f01d.2db6.12f4,,
6731205092,MFUconnect,f01d.2db6.b1a8,,
6731703013,MFUconnect,f01d.2db6.570c,,
6732403048,MFUconnect_Wi-Fi6,f01d.2db6.87bc,,
6431503041,MFUconnect,f01d.2db6.1664,,
6531201093,MFUconnect,f01d.2db6.4dd4,,
6731503002,MFUconnect,f01d.2db6.4838,,
6731201008,MFUconnect_Wi-Fi6,f01d.2db6.a818,,
6532401088,MFUconnect,f01d.2db6.54dc,,
6732403011,MFUconnect,f01d.2db6.2e90,,
6431901157,MFUconnect,f01d.2db6.3ce4,,
6632402024,MFUconnect,f01d.2d6d.866c,,
6731804106,MFUconnect,f01d.2db6.4e8c,,
6331601263,MFUconnect,f01d.2db6.8d1c,,
6731807038,MFUconnect,f01d.2db6.9934,,
6731207161,MFUconnect,f01d.2db6.2d70,,
6731701111,MFUconnect,f01d.2db6.5f04,,
6731006134,MFUconnect,f01d.2db6.5b70,,
6731601201,MFUconnect,f01d.2db6.5560,,
6731503019,MFUconnect,f01d.2db6.82b0,,
6732402101,MFUconnect,f01d.2db6.52e8,,
6731207145,MFUconnect,f01d.2db6.9fd8,,
6731306066,MFUconnect_Wi-Fi6,f01d.2db6.30a8,,
6531006165,MFUconnect,f01d.2db6.4b00,,
55361179,MFUconnect,f01d.2db6.7d8c,,
6731501007,MFUconnect_Wi-Fi6,f01d.2db6.a7d4,,
65221259,MFUconnect,f01d.2db6.58b4,,
6731701037,MFUconnect,f01d.2db6.7dd0,,
6731006122,MFUconnect,f01d.2db6.a6b8,,
6731501116,MFUconnect,f01d.2db6.36b0,,
6731210015,MFUconnect,f01d.2db6.a608,,
6500000516,MFUconnect,f01d.2db6.aae4,,
6731301068,MFUconnect,f01d.2db6.4530,,
6732404006,MFUconnect,f01d.2db6.5638,,
6731901001,MFUconnect,f01d.2db6.6748,,
6631210019,MFUconnect,f01d.2db6.4130,,
62387005,MFUconnect,f01d.2db6.41e0,,
6731006096,MFUconnect,f01d.2db6.970c,,
6731703025,MFUconnect,f01d.2db6.a044,,
6631901123,MFUconnect,f01d.2db6.2918,,
6731601538,MFUconnect,f01d.2db6.aedc,,
6731306011,MFUconnect_Wi-Fi6,f01d.2db6.41f4,,
6431203234,MFUconnect,f01d.2db6.54dc,,
6371105502,MFUconnect,f01d.2db6.85d8,,
6551105001,MFUconnect_Wi-Fi6,f01d.2db6.3118,,
66216014,MFUconnect,f01d.2db6.5128,,
6732402192,MFUconnect,f01d.2d6d.e0a8,,
6331601274,MFUconnect,f01d.2db6.2884,,
6431901051,MFUconnect,f01d.2db6.3998,,
64212045,MFUconnect,f01d.2db6.5600,,
6731601385,MFUconnect,f01d.2db6.7198,,
6731703018,MFUconnect,f01d.2db6.292c,,
6471105006,MFUconnect,f01d.2db6.85d8,,
6331807013,MFUconnect,f01d.2db6.678c,,
6731503006,MFUconnect_Wi-Fi6,f01d.2db6.4344,,
65218165,MFUconnect,f01d.2db6.2adc,,
58340220,MFUconnect,f01d.2db6.654c,,
6631806031,MFUconnect,f01d.2db6.54dc,,
50217175,MFUconnect,f01d.2db6.34dc,,
6631804097,MFUconnect,f01d.2db6.a034,,
6731407113,MFUconnect,f01d.2db6.3434,,
6732402178,MFUconnect,f01d.2db6.5638,,
6732301048,MFUconnect,f01d.2db6.43bc,,
6731806024,MFUconnect,f01d.2db6.a864,,
54216003,MFUconnect,f01d.2db6.84f4,,
6731202065,MFUconnect_Wi-Fi6,f01d.2db6.36b0,,
6731502003,MFUconnect,f01d.2db6.5fb8,,
6731006122,MFUconnect,f01d.2db6.9f30,,
6732404041,MFUconnect_Wi-Fi6,488b.0af1.4438,,
6631006159,MFUconnect,f01d.2db6.375c,,
6631804070,MFUconnect,f01d.2db6.808c,,
48315078,MFUconnect,f01d.2d6d.cdc0,,
6731006232,MFUconnect_Wi-Fi6,f01d.2db6.8060,,
6731006039,MFUconnect,f01d.2db6.65e0,,
6631806048,MFUconnect,f01d.2db6.54dc,,
58318126,MFUconnect_Wi-Fi6,f01d.2db6.7868,,
6732403076,MFUconnect_Wi-Fi6,f01d.2db6.4234,,
6731806091,MFUconnect,f01d.2db6.3754,,
6731301126,MFUconnect,f01d.2db6.c5f8,,
6631806075,MFUconnect,f01d.2db6.54dc,,
6631210003,MFUconnect,f01d.2db6.4a18,,
51364087,MFUconnect,f01d.2db6.2490,,
6731701014,MFUconnect,f01d.2db6.79e0,,
6731901100,MFUconnect,f01d.2db6.5e90,,
6731901080,MFUconnect,f01d.2db6.39d8,,
6531209095,MFUconnect,f01d.2db6.5990,,
6731806092,MFUconnect,f01d.2db6.86ec,,
6631601108,MFUconnect,f01d.2db6.570c,,
53317007,MFUconnect,f01d.2db6.8224,,
6731501068,MFUconnect,f01d.2db6.4e28,,
6731806105,MFUconnect_Wi-Fi6,f01d.2db6.7364,,
6731601081,MFUconnect,f01d.2db6.c5e8,,
6732402042,MFUconnect,f01d.2db6.4d70,,
45360015,MFUconnect,f01d.2db6.558c,,
6531804001,MFUconnect,f01d.2db6.a034,,
6531503186,MFUconnect,f01d.2db6.5d0c,,
6731703026,MFUconnect_Wi-Fi6,f01d.2db6.9900,,
6531601125,MFUconnect,f01d.2db6.8200,,
6731804023,MFUconnect_Wi-Fi6,f01d.2db6.7994,,
6731306035,MFUconnect_Wi-Fi6,f01d.2db6.2dc4,,
6731205003,MFUconnect_Wi-Fi6,f01d.2db6.3004,,
6431901157,MFUconnect,f01d.2db6.2f64,,
6632404002,MFUconnect,f01d.2db6.44d0,,
63380113,MFUconnect,f01d.2db6.4ad8,,
6731601366,MFUconnect,f01d.2db6.2b6c,,
6731207050,MFUconnect,f01d.2db6.8bd8,,
6631210009,MFUconnect,f01d.2db6.2b88,,
6731808029,MFUconnect,f01d.2db6.41fc,,
6731210061,MFUconnect,f01d.2db6.ae44,,
6731102001,MFUconnect,f01d.2db6.5fb8,,
6731601277,MFUconnect_Wi-Fi6,f01d.2db6.7190,,
6431901145,MFUconnect,f01d.2db6.2f64,,
67212030,MFUconnect,f01d.2db6.838c,,
61441025,MFUconnect,f01d.2db6.3b48,,
6732402160,MFUconnect_Wi-Fi6,f01d.2db6.6d18,,
6431901126,MFUconnect,f01d.2db6.077c,,
6631806020,MFUconnect,f01d.2db6.4ffc,,
6631901062,MFUconnect,f01d.2db6.3fa4,,
6732502063,MFUconnect,f01d.2db6.bb08,,
6731210026,MFUconnect,f01d.2db6.5178,,
6732402179,MFUconnect,f01d.2db6.7300,,
6731306046,MFUconnect,f01d.2db6.4ac8,,
6731901043,MFUconnect_Wi-Fi6,f01d.2db6.7e60,,
6731601036,MFUconnect_Wi-Fi6,f01d.2db6.50a8,,
49341161,MFUconnect,f01d.2db6.17fc,,
6731207154,MFUconnect,f01d.2d6d.84f8,,
58318140,MFUconnect,f01d.2db6.9cbc,,
6731601138,MFUconnect,f01d.2db6.a2a8,,
6731601021,MFUconnect_Wi-Fi6,f01d.2db6.4fec,,
6632501012,MFUconnect,f01d.2db6.2a78,,
6731209067,MFUconnect_Wi-Fi6,f01d.2db6.59e0,,
6431703036,MFUconnect,f01d.2db6.4ae8,,
58341113,MFUconnect,f01d.2db6.5118,,
6731606006,MFUconnect,f01d.2db6.5b00,,
6531701045,MFUconnect,f01d.2db6.4ae8,,
6531503103,MFUconnect,f01d.2db6.54dc,,
6732501032,MFUconnect,f01d.2db6.9fd8,,
6732502070,MFUconnect_Wi-Fi6,f01d.2db6.b730,,
6731606015,MFUconnect,488b.0af1.1ad4,,
6432401025,MFUconnect,f01d.2db6.47c4,,
6731201002,MFUconnect,f01d.2db6.990c,,
6731207163,MFUconnect,f01d.2db6.9f28,,
6531210129,MFUconnect_Wi-Fi6,f01d.2d6d.7f20,,
6532301090,MFUconnect,f01d.2db6.3ee8,,
6732404068,MFUconnect,f01d.2db6.8250,,
6431601421,MFUconnect_Wi-Fi6,f01d.2db6.84f4,,
6731202048,MFUconnect_Wi-Fi6,f01d.2db6.564c,,
6731306018,MFUconnect_Wi-Fi6,f01d.2db6.24f8,,
6732402190,MFUconnect,f01d.2db6.adc0,,
6531601466,MFUconnect,f01d.2db6.8d1c,,
6431202056,MFUconnect,f01d.2db6.86ec,,
6532101026,MFUconnect,f01d.2db6.2884,,
6731601184,MFUconnect_Wi-Fi6,f01d.2db6.7760,,
56360001,MFUconnect,f01d.2db6.559c,,
6731601149,MFUconnect,f01d.2db6.b008,,
63488054,MFUconnect,f01d.2db6.35f8,,
6731807027,MFUconnect,f01d.2db6.a644,,
6431501074,MFUconnect,f01d.2db6.a47c,,
6731006099,MFUconnect,f01d.2db6.a69c,,
6731601342,MFUconnect_Wi-Fi6,f01d.2db6.5088,,
6632101017,MFUconnect,f01d.2db6.2d50,,
61210028,MFUconnect,f01d.2db6.34fc,,
6731601109,MFUconnect_Wi-Fi6,488b.0af1.4438,,
6732502030,MFUconnect,f01d.2db6.8058,,
60361083,MFUconnect,f01d.2db6.498c,,
6731901050,MFUconnect,f01d.2db6.3a78,,
6731501033,MFUconnect,f01d.2db6.afc0,,
6731210041,MFUconnect,f01d.2db6.568c,,
6732301014,MFUconnect_Wi-Fi6,f01d.2db6.6794,,
6731502001,MFUconnect,f01d.2db6.4538,,
6731601238,MFUconnect_Wi-Fi6,f01d.2db6.7f44,,
6431102026,MFUconnect,f01d.2d6d.4bc8,,
6731601211,MFUconnect_Wi-Fi6,f01d.2db6.5404,,
6732403009,MFUconnect,f01d.2db6.a0f8,,
6731502030,MFUconnect_Wi-Fi6,f01d.2db6.6840,,
6731601550,MFUconnect,f01d.2db6.a0b8,,
6631209019,MFUconnect,f01d.2db6.81f8,,
6231006045,MFUconnect,f01d.2db6.37b8,,
50340021,MFUconnect,f01d.2db6.485c,,
6732403066,MFUconnect,f01d.2db6.0f9c,,
46214066,MFUconnect,f01d.2db6.4ce8,,
6731207126,MFUconnect,f01d.2db6.5ff0,,
6732502014,MFUconnect,f01d.2db6.990c,,
6031808075,MFUconnect,f01d.2db6.384c,,
58441040,MFUconnect,f01d.2db6.52c0,,
6731306062,MFUconnect,f01d.2db6.50fc,,
65224256,MFUconnect,f01d.2db6.89c8,,
6431306023,MFUconnect,f01d.2db6.7540,,
6732402003,MFUconnect,f01d.2db6.4c60,,
61340002,MFUconnect,f01d.2db6.af88,,
6531601377,MFUconnect,f01d.2db6.84f4,,
53340156,MFUconnect,f01d.2db6.43c8,,
6731503016,MFUconnect_Wi-Fi6,f01d.2d6d.cef8,,
6531601130,MFUconnect,f01d.2db6.54dc,,
54210155,MFUconnect,f01d.2db6.3700,,
6731205032,MFUconnect,f01d.2db6.3804,,
6271105505,MFUconnect,f01d.2db6.3f8c,,
6532503005,MFUconnect,f01d.2db6.38cc,,
6631804077,MFUconnect_Wi-Fi6,f01d.2db6.8894,,
6731207145,MFUconnect_Wi-Fi6,f01d.2db6.9fd8,,
6731601325,MFUconnect,f01d.2db6.6840,,
6732401071,MFUconnect,f01d.2db6.51c0,,
6731210069,MFUconnect,f01d.2db6.3de8,,
6731601453,MFUconnect,f01d.2db6.c5e8,,
6631306102,MFUconnect,f01d.2db6.6fa4,,
6732402156,MFUconnect,f01d.2db6.9900,,
6031804058,MFUconnect,f01d.2db6.a830,,
6732301007,MFUconnect,f01d.2db7.38d0,,
53341074,MFUconnect,f01d.2db6.17fc,,
66322077,MFUconnect,f01d.2db6.6b54,,
6731210082,MFUconnect,f01d.2db6.bfc0,,
6431901148,MFUconnect,f01d.2db6.2f64,,
6631210099,MFUconnect,f01d.2db6.4130,,
6731701044,MFUconnect,f01d.2db6.9900,,
6731205024,MFUconnect,f01d.2db6.30a8,,
54341038,MFUconnect,f01d.2db6.808c,,
6731210020,MFUconnect,f01d.2db6.2fc4,,
6731601330,MFUconnect,f01d.2db6.9690,,
6631808007,MFUconnect,f01d.2db6.8a4c,,
6731006046,MFUconnect,f01d.2db6.700c,,
6431901047,MFUconnect,f01d.2db6.4028,,
6732502041,MFUconnect,f01d.2db6.a69c,,
6731209065,MFUconnect,f01d.2db6.9520,,
6732402162,MFUconnect,f01d.2db6.52e8,,
6731606006,MFUconnect,f01d.2db6.974c,,
6632403025,MFUconnect,f01d.2db6.100c,,
6732301043,MFUconnect_Wi-Fi6,f01d.2db6.46e0,,
6731601489,MFUconnect,f01d.2db6.4e8c,,
6731202023,MFUconnect_Wi-Fi6,f01d.2db6.69a0,,
6631006188,MFUconnect,f01d.2db6.375c,,
6731210014,MFUconnect,f01d.2db6.5b70,,
6731209099,MFUconnect,f01d.2db6.359c,,
6071102002,MFUconnect,f01d.2db6.357c,,
6731601174,MFUconnect,f01d.2db6.a864,,
6331301024,MFUconnect,f01d.2db6.aaf4,,
6732501063,MFUconnect,f01d.2db6.b1c4,,
6731503038,MFUconnect_Wi-Fi6,f01d.2db6.a450,,
6731601329,MFUconnect,f01d.2db6.7de0,,
63387007,MFUconnect_Wi-Fi6,f01d.2db6.4b34,,
6431501116,MFUconnect,f01d.2db6.37a8,,
6731701019,MFUconnect_Wi-Fi6,f01d.2db6.4464,,
6731006103,MFUconnect,f01d.2db6.50dc,,
57219101,MFUconnect,f01d.2d6d.eb64,,
6732403060,MFUconnect,f01d.2db6.4c98,,
66318130,MFUconnect,f01d.2db6.416c,,
6331601353,MFUconnect,f01d.2db6.4a18,,
67641035,MFUconnect,f01d.2db6.a830,,
6731901052,MFUconnect_Wi-Fi6,f01d.2db6.b1b4,,
